mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,striker,non-striker,total
978,2023-04-04,Eden Gardens,Punjab Kings,Gujarat Titans,V Kohli,S Goswami,122,3,15.7,0,1,174
978,2023-05-25,Eden Gardens,Punjab Kings,Gujarat Titans,SS Iyer,A Nehra,129,4,16.7,1,0,174
978,2023-04-06,Eden Gardens,Punjab Kings,Gujarat Titans,V Kohli,T Boult,146,8,16.8,0,1,174
978,2023-04-14,Eden Gardens,Punjab Kings,Gujarat Titans,D Padikkal,Mohammed Shami,159,3,17.6,0,1,174
978,2023-04-07,Eden Gardens,Punjab Kings,Gujarat Titans,AM Rahane,YS Chahal,173,1,17.8,0,1,174
978,2023-04-18,Eden Gardens,Punjab Kings,Gujarat Titans,HH Pandya,IS Sodhi,173,4,18.1,0,1,174
978,2023-04-29,Eden Gardens,Punjab Kings,Gujarat Titans,D Padikkal,PP Chawla,173,5,19.8,1,0,174
979,2023-05-19,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,M Vohra,R Ashwin,8,1,1.0,1,0,171
979,2023-05-17,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,D Padikkal,T Boult,12,1,1.6,0,1,171
979,2023-04-10,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,SK Raina,M Morkel,17,0,2.2,1,0,171
979,2023-04-28,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,SV Samson,T Boult,22,0,2.3,1,0,171
979,2023-04-22,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,M Vohra,T Boult,37,0,4.1,0,1,171
979,2023-04-12,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,NJ Maddinson,Imran Tahir,38,2,4.2,1,0,171
979,2023-04-06,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,BA Stokes,DJ Bravo,38,0,4.5,0,1,171
979,2023-04-03,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,Faf du Plessis,Harbhajan Singh,45,2,4.9,1,0,171
979,2023-05-01,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,HH Pandya,R Ashwin,57,3,6.5,0,1,171
979,2023-04-06,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,AT Rayudu,B Kumar,65,2,7.4,1,0,171
979,2023-04-13,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,RG Sharma,Harbhajan Singh,79,0,8.2,1,0,171
979,2023-05-26,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,CH Gayle,B Kumar,83,0,8.6,0,1,171
979,2023-04-25,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,V Kohli,YS Chahal,84,4,9.0,0,1,171
979,2023-04-12,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,SS Iyer,MM Patel,68,1,9.3,0,1,171
979,2023-05-10,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,JP Duminy,P Kumar,68,2,9.4,1,0,171
979,2023-04-14,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,BA Stokes,M Morkel,97,1,10.4,0,1,171
979,2023-05-13,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,SR Watson,SL Malinga,80,3,10.5,1,0,171
979,2023-04-05,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,MS Dhoni,JD Unadkat,100,2,10.6,1,0,171
979,2023-05-08,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,Q de Kock,SL Malinga,101,4,11.7,1,0,171
979,2023-05-20,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,AM Rahane,S Goswami,107,4,11.8,0,1,171
979,2023-05-06,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,S Dhawan,K Rabada,101,3,12.5,1,0,171
979,2023-05-29,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,JM Bairstow,JJ Bumrah,108,5,13.0,1,0,171
979,2023-05-07,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,Devon Conway,Z Khan,122,3,13.1,0,1,171
979,2023-05-21,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,Faf du Plessis,Mohammed Shami,136,3,14.1,1,0,171
979,2023-04-12,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,AM Rahane,T Boult,108,6,14.6,0,1,171
979,2023-05-06,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,Q de Kock,Harbhajan Singh,141,5,15.0,1,0,171
979,2023-05-15,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,AT Rayudu,Mohammed Shami,115,4,15.5,1,0,171
979,2023-05-01,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,KL Rahul,YS Chahal,122,3,16.0,1,0,171
979,2023-04-01,Dr. DY Patil Sports Academy,Punjab Kings,Kolkata Knight Riders,SR Watson,PP Chawla,152,2,17.0,1,0,171
980,2023-04-28,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,BA Stokes,JD Unadkat,13,1,2.0,1,0,149
980,2023-05-14,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,HH Pandya,YS Chahal,17,0,2.3,0,1,149
980,2023-04-28,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,Q de Kock,P Kumar,22,0,3.2,1,0,149
980,2023-04-09,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,RG Sharma,R Ashwin,28,2,3.4,0,1,149
980,2023-04-06,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,V Kohli,B Kumar,30,1,3.8,1,0,149
980,2023-04-27,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,DA Warner,SP Narine,44,3,5.9,1,0,149
980,2023-05-24,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,HH Pandya,Rashid Khan,62,1,9.5,0,1,149
980,2023-05-11,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,AM Rahane,P Kumar,66,3,9.7,0,1,149
980,2023-04-13,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,RR Pant,MM Patel,74,5,10.8,1,0,149
980,2023-05-10,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,DA Warner,Imran Tahir,100,3,12.1,1,0,149
980,2023-05-12,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,SS Iyer,P Kumar,98,1,12.9,1,0,149
980,2023-04-24,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,D Padikkal,PP Chawla,117,1,14.4,1,0,149
980,2023-05-20,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,BA Stokes,Z Khan,118,5,15.1,0,1,149
980,2023-04-09,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,DA Warner,DJ Bravo,101,3,16.0,1,0,149
980,2023-05-09,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,PP Shaw,S Goswami,128,3,17.5,1,0,149
980,2023-05-21,Eden Gardens,Sunrisers Hyderabad,Gujarat Titans,BA Stokes,SP Narine,139,5,19.4,0,1,149
981,2023-04-02,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,WP Saha,T Boult,9,0,1.6,0,1,107
981,2023-05-10,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,Faf du Plessis,Mohammed Shami,11,1,2.1,0,1,107
981,2023-04-18,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JC Buttler,Imran Tahir,13,2,2.4,0,1,107
981,2023-05-23,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,RG Sharma,B Kumar,16,1,2.8,1,0,107
981,2023-05-04,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,Faf du Plessis,YS Chahal,20,2,3.3,1,0,107
981,2023-05-22,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,RR Pant,KC Sangakkara,16,0,3.4,0,1,107
981,2023-05-09,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,S Dhawan,Rashid Khan,23,1,4.0,1,0,107
981,2023-05-04,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,FA du Plessis,UT Yadav,24,1,4.1,1,0,107
981,2023-05-26,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,NJ Maddinson,Harbhajan Singh,26,1,4.4,0,1,107
981,2023-05-10,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,MS Dhoni,R Ashwin,26,2,4.8,0,1,107
981,2023-05-23,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,NJ Maddinson,A Zampa,30,1,5.7,1,0,107
981,2023-04-06,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JP Duminy,SP Narine,32,0,5.8,1,0,107
981,2023-05-09,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,MS Dhoni,JJ Bumrah,39,1,8.1,0,1,107
981,2023-05-01,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,KA Pollard,Z Khan,44,4,8.3,0,1,107
981,2023-04-11,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,SK Raina,S Goswami,42,0,8.4,0,1,107
981,2023-05-08,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,WP Saha,Mohammed Shami,51,3,8.5,0,1,107
981,2023-04-25,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,Faf du Plessis,Harbhajan Singh,55,2,9.8,1,0,107
981,2023-04-11,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,CH Gayle,R Ashwin,48,2,10.1,0,1,107
981,2023-04-18,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,S Dhawan,A Nehra,52,3,10.1,1,0,107
981,2023-05-29,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JC Buttler,KC Sangakkara,65,3,11.3,1,0,107
981,2023-05-20,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,FA du Plessis,Rashid Khan,60,2,12.2,1,0,107
981,2023-04-29,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,KA Pollard,UT Yadav,68,3,12.5,1,0,107
981,2023-05-29,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,PP Shaw,A Nehra,68,2,12.5,1,0,107
981,2023-05-20,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,SK Raina,DJ Bravo,82,3,13.5,0,1,107
981,2023-04-25,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,SR Watson,T Boult,84,2,13.8,1,0,107
981,2023-05-09,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,SV Samson,SP Narine,86,2,14.6,0,1,107
981,2023-05-17,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,S Dhawan,PP Chawla,95,5,16.3,0,1,107
981,2023-04-12,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JC Buttler,SP Narine,76,3,16.7,0,1,107
981,2023-05-23,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,AM Rahane,A Zampa,89,4,16.9,1,0,107
981,2023-04-13,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,FA du Plessis,A Nehra,87,3,17.7,1,0,107
981,2023-05-10,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JM Bairstow,A Zampa,94,2,17.9,1,0,107
981,2023-04-14,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,JM Bairstow,A Zampa,87,9,18.4,0,1,107
981,2023-04-16,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,D Padikkal,A Nehra,104,6,18.7,1,0,107
981,2023-04-06,Eden Gardens,Lucknow Super Giants,Chennai Super Kings,D Padikkal,A Zampa,106,4,19.8,1,0,107
982,2023-04-02,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,V Kohli,SP Narine,9,0,1.3,1,0,134
982,2023-04-17,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,DJ Bravo,11,0,1.6,0,1,134
982,2023-04-18,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,CH Gayle,S Goswami,20,1,2.8,1,0,134
982,2023-04-05,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,RR Pant,S Goswami,30,1,4.0,0,1,134
982,2023-04-28,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,HH Pandya,YS Chahal,31,1,4.1,0,1,134
982,2023-04-20,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,Q de Kock,A Nehra,40,1,6.0,0,1,134
982,2023-04-03,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,HH Pandya,YS Chahal,48,1,6.4,0,1,134
982,2023-05-11,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AM Rahane,Imran Tahir,48,0,6.7,1,0,134
982,2023-05-27,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,JC Buttler,UT Yadav,40,1,7.1,0,1,134
982,2023-04-03,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,JP Duminy,YS Chahal,47,0,7.8,1,0,134
982,2023-05-08,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,HH Pandya,R Ashwin,61,4,8.0,1,0,134
982,2023-05-24,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,M Vohra,PP Chawla,60,2,8.4,0,1,134
982,2023-04-15,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,IS Sodhi,64,2,8.6,1,0,134
982,2023-05-21,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,CH Gayle,Harbhajan Singh,56,1,8.8,1,0,134
982,2023-04-07,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,SV Samson,S Goswami,61,6,8.8,0,1,134
982,2023-05-05,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,M Vohra,SP Narine,62,3,8.9,1,0,134
982,2023-04-11,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,KA Pollard,K Rabada,53,3,9.1,1,0,134
982,2023-05-12,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,SS Iyer,P Kumar,69,4,9.6,1,0,134
982,2023-05-24,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,SK Raina,A Zampa,70,7,9.8,1,0,134
982,2023-04-25,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,HH Pandya,JJ Bumrah,69,4,10.8,1,0,134
982,2023-04-03,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AB de Villiers,P Kumar,71,1,12.1,0,1,134
982,2023-04-06,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,FA du Plessis,M Morkel,78,2,12.4,1,0,134
982,2023-05-15,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AB de Villiers,Rashid Khan,79,2,12.6,0,1,134
982,2023-04-04,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,RR Pant,KC Sangakkara,96,1,12.8,1,0,134
982,2023-04-18,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,Faf du Plessis,MM Patel,78,3,13.3,0,1,134
982,2023-05-09,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AM Rahane,JD Unadkat,93,5,13.5,0,1,134
982,2023-04-19,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,Faf du Plessis,K Rabada,111,1,14.7,1,0,134
982,2023-05-24,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,SR Watson,M Morkel,87,4,15.0,1,0,134
982,2023-04-16,M. Chinnaswamy Stadium,Mumbai Indians,Sunrisers Hyderabad,AM Rahane,A Nehra,118,5,19.3,0,1,134
983,2023-04-07,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,PP Shaw,P Kumar,9,0,1.1,1,0,176
983,2023-04-05,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,DA Warner,Harbhajan Singh,27,0,3.0,0,1,176
983,2023-04-04,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,CH Gayle,Z Khan,28,0,3.4,0,1,176
983,2023-05-28,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,RR Pant,Harbhajan Singh,34,2,4.5,1,0,176
983,2023-05-04,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,D Padikkal,SL Malinga,50,3,5.8,1,0,176
983,2023-04-06,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,D Padikkal,T Boult,72,2,7.6,1,0,176
983,2023-05-13,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,CH Gayle,B Kumar,69,1,8.1,0,1,176
983,2023-04-28,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,MS Dhoni,Harbhajan Singh,75,4,9.1,1,0,176
983,2023-04-18,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,MS Dhoni,Z Khan,90,2,9.8,0,1,176
983,2023-05-02,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,CH Gayle,Z Khan,75,2,9.9,0,1,176
983,2023-04-27,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,AB de Villiers,A Nehra,103,2,11.5,0,1,176
983,2023-04-23,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,S Dhawan,IS Sodhi,106,1,11.6,1,0,176
983,2023-04-15,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,V Kohli,Z Khan,119,2,11.9,1,0,176
983,2023-05-09,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,SS Iyer,A Zampa,101,2,12.2,0,1,176
983,2023-04-19,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,KA Pollard,Mohammed Shami,124,2,13.6,1,0,176
983,2023-05-12,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,CH Gayle,A Nehra,130,1,13.7,1,0,176
983,2023-05-08,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,JC Buttler,JJ Bumrah,108,1,13.7,1,0,176
983,2023-05-23,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,BA Stokes,UT Yadav,108,4,13.8,0,1,176
983,2023-05-20,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,SV Samson,DJ Bravo,129,3,14.4,0,1,176
983,2023-05-20,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,SV Samson,SP Narine,122,6,15.2,1,0,176
983,2023-05-10,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,KA Pollard,Imran Tahir,143,7,15.2,1,0,176
983,2023-04-18,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,RR Pant,JD Unadkat,122,6,16.3,0,1,176
983,2023-04-29,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Punjab Kings,SS Iyer,R Ashwin,175,5,18.6,1,0,176
984,2023-04-02,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,JC Buttler,P Kumar,10,0,1.3,1,0,154
984,2023-05-22,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,SV Samson,Mohammed Shami,12,0,1.8,0,1,154
984,2023-04-05,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,HH Pandya,Z Khan,22,0,3.2,1,0,154
984,2023-04-29,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,SV Samson,MM Patel,22,0,3.4,1,0,154
984,2023-04-12,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,KA Pollard,Rashid Khan,32,1,4.1,0,1,154
984,2023-05-25,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,AM Rahane,Harbhajan Singh,42,2,5.1,1,0,154
984,2023-04-19,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,KL Rahul,K Rabada,45,1,5.3,0,1,154
984,2023-05-16,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,KL Rahul,Imran Tahir,47,0,5.7,0,1,154
984,2023-04-07,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,PP Shaw,SP Narine,46,2,5.8,1,0,154
984,2023-04-19,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,AM Rahane,P Kumar,44,0,6.3,1,0,154
984,2023-05-09,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,WP Saha,JJ Bumrah,64,2,8.6,0,1,154
984,2023-05-06,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,AT Rayudu,PP Chawla,85,1,10.2,1,0,154
984,2023-05-07,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,SV Samson,Rashid Khan,92,2,10.8,0,1,154
984,2023-05-21,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,SV Samson,SL Malinga,74,1,10.9,0,1,154
984,2023-04-19,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,AM Rahane,YS Chahal,88,2,12.5,1,0,154
984,2023-05-17,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,M Vohra,B Kumar,104,3,15.1,1,0,154
984,2023-05-02,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,NJ Maddinson,UT Yadav,131,8,15.2,0,1,154
984,2023-05-14,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,KL Rahul,S Goswami,128,3,17.0,0,1,154
984,2023-04-19,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,RR Pant,M Morkel,128,5,17.5,0,1,154
984,2023-04-28,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,AB de Villiers,SP Narine,142,4,17.6,0,1,154
984,2023-05-09,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,DA Warner,DJ Bravo,153,3,19.2,1,0,154
984,2023-04-25,Narendra Modi Stadium,Chennai Super Kings,Delhi Capitals,RG Sharma,B Kumar,153,4,19.4,1,0,154
985,2023-04-22,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,S Dhawan,SL Malinga,11,0,1.2,1,0,182
985,2023-05-10,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,RR Pant,PP Chawla,20,0,2.2,0,1,182
985,2023-05-14,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,Devon Conway,Harbhajan Singh,26,0,3.0,1,0,182
985,2023-04-08,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,AM Rahane,JD Unadkat,29,0,3.1,1,0,182
985,2023-05-02,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,M Vohra,Harbhajan Singh,27,1,3.2,1,0,182
985,2023-04-23,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,FA du Plessis,Imran Tahir,31,3,3.9,0,1,182
985,2023-05-12,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,M Vohra,P Kumar,60,0,6.1,0,1,182
985,2023-05-22,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,D Padikkal,M Morkel,57,1,6.8,1,0,182
985,2023-04-23,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,AT Rayudu,Imran Tahir,63,2,7.9,0,1,182
985,2023-04-26,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,JM Bairstow,R Ashwin,75,3,8.1,0,1,182
985,2023-04-03,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,SV Samson,Z Khan,87,2,10.2,0,1,182
985,2023-04-26,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,JP Duminy,T Boult,114,5,11.5,1,0,182
985,2023-05-24,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,Devon Conway,Rashid Khan,113,4,12.6,1,0,182
985,2023-04-24,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,CH Gayle,JD Unadkat,121,6,13.0,0,1,182
985,2023-04-10,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,RR Pant,P Kumar,138,3,13.9,1,0,182
985,2023-04-26,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,SK Raina,JJ Bumrah,144,4,15.3,0,1,182
985,2023-04-06,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,FA du Plessis,Mohammed Shami,148,4,16.0,0,1,182
985,2023-05-25,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,AB de Villiers,S Goswami,144,3,16.9,1,0,182
985,2023-05-05,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,PP Shaw,A Zampa,181,5,17.9,1,0,182
985,2023-05-23,Dr. DY Patil Sports Academy,Kolkata Knight Riders,Lucknow Super Giants,BA Stokes,R Ashwin,159,7,18.9,1,0,182
986,2023-05-08,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SK Raina,PP Chawla,10,0,1.5,0,1,138
986,2023-04-27,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,RR Pant,Rashid Khan,11,0,1.8,1,0,138
986,2023-05-19,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,JM Bairstow,IS Sodhi,16,1,2.6,1,0,138
986,2023-04-02,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,CH Gayle,SP Narine,19,1,3.1,1,0,138
986,2023-04-03,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,MS Dhoni,S Goswami,36,3,5.7,0,1,138
986,2023-05-05,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,AB de Villiers,Mohammed Shami,61,1,7.8,0,1,138
986,2023-05-26,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SR Watson,SL Malinga,59,1,7.9,0,1,138
986,2023-04-09,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Faf du Plessis,IS Sodhi,62,4,9.9,0,1,138
986,2023-04-18,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,PP Chawla,71,1,10.1,1,0,138
986,2023-04-27,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,PP Shaw,A Nehra,78,1,10.1,0,1,138
986,2023-05-04,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,DA Warner,B Kumar,66,5,10.1,1,0,138
986,2023-04-14,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SK Raina,DJ Bravo,75,1,10.2,1,0,138
986,2023-04-02,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Faf du Plessis,JD Unadkat,89,0,11.8,1,0,138
986,2023-05-29,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SK Raina,S Goswami,80,3,13.3,0,1,138
986,2023-04-14,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,KL Rahul,T Boult,89,5,14.8,1,0,138
986,2023-05-25,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,PP Shaw,R Ashwin,100,4,16.1,1,0,138
986,2023-04-24,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SR Watson,PP Chawla,115,3,17.0,0,1,138
986,2023-04-05,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,SK Raina,Z Khan,102,1,17.0,0,1,138
